STATISTICS.packets_TO_BS3 STATISTICS.DEAD3 STATISTICS.ALLIVE3
30377.00 30382.00 30387.00
30390.00 30391.00 30394.00
30401.00 30408.00 30409.00
30410.00 30413.00 30414.00
30415.00 30416.00 30421.00
30424.00 30429.00 30434.00
30435.00 30438.00 30445.00
30446.00 30449.00 30450.00
30453.00 30454.00 30455.00
30458.00 30461.00 30462.00
30469.00 30470.00 30471.00
30474.00 30479.00 30484.00
30485.00 30490.00 30495.00
30496.00 30497.00 30498.00
30507.00 30510.00 30513.00
30514.00 30517.00 30520.00
30525.00 30528.00 30529.00
30532.00 30533.00 30534.00
30537.00 30544.00 30547.00
30548.00 30549.00 30552.00
30557.00 30560.00 30565.00
30566.00 30571.00 30574.00
30575.00 30580.00 30581.00
30582.00 30583.00 30586.00
30595.00 30598.00 30603.00
30604.00 30609.00 30612.00
30615.00 30620.00 30623.00
30626.00 30629.00 30632.00
30633.00 30634.00 30639.00
30640.00 30645.00 30648.00
30651.00 30654.00 30655.00
30662.00 30663.00 30664.00
30671.00 30672.00 30673.00
30674.00 30677.00 30678.00
30683.00 30686.00 30689.00
30694.00 30697.00 30698.00
30699.00 30702.00 30705.00
30710.00 30713.00 30714.00
30717.00 30724.00 30725.00
30730.00 30733.00 30736.00
30739.00 30744.00 30747.00
30748.00 30753.00 30754.00
30757.00 30760.00 30763.00
30764.00 30767.00 30770.00
30775.00 30778.00 30781.00
30784.00 30785.00 30790.00
30793.00 30796.00 30799.00
30802.00 30805.00 30808.00
30813.00 30814.00 30815.00
30822.00 30829.00 30832.00
30835.00 30836.00 30839.00
30840.00 30843.00 30844.00
30851.00 30854.00 30857.00
30858.00 30859.00 30864.00
30867.00 30870.00 30871.00
30874.00 30875.00 30876.00
30881.00 30884.00 30889.00
30892.00 30893.00 30896.00
30901.00 30904.00 30909.00
30910.00 30913.00 30918.00
30921.00 30924.00 30927.00
30932.00 30933.00 30934.00
30939.00 30942.00 30945.00
30948.00 30951.00 30954.00
30955.00 30960.00 30961.00
30964.00 30975.00 30978.00
30979.00 30980.00 30983.00
30986.00 30989.00 30992.00
30993.00 30994.00 30995.00
30996.00 30999.00 31002.00
31003.00 31008.00 31013.00
31018.00 31019.00 31024.00
31029.00 31032.00 31037.00
31042.00 31043.00 31048.00
31049.00 31050.00 31053.00
31054.00 31055.00 31064.00
31067.00 31068.00 31071.00
31074.00 31075.00 31078.00
31083.00 31084.00 31087.00
31092.00 31097.00 31100.00
31103.00 31104.00 31105.00
31108.00 31109.00 31114.00
31115.00 31116.00 31119.00
31124.00 31127.00 31130.00
31135.00 31140.00 31141.00
31144.00 31145.00 31148.00
31149.00 31152.00 31155.00
31156.00 31163.00 31168.00
31171.00 31174.00 31175.00
31176.00 31177.00 31182.00
31185.00 31192.00 31195.00
31196.00 31197.00 31204.00
31205.00 31206.00 31207.00
31210.00 31211.00 31218.00
31219.00 31226.00 31231.00
31234.00 31241.00 31246.00
31247.00 31250.00 31251.00
31254.00 31257.00 31258.00
31261.00 31264.00 31265.00
31268.00 31273.00 31274.00
31279.00 31284.00 31289.00
31290.00 31293.00 31294.00
31297.00 31298.00 31303.00
31304.00 31307.00 31312.00
31315.00 31316.00 31319.00
31324.00 31327.00 31328.00
31329.00 31334.00 31339.00
31342.00 31347.00 31352.00
31353.00 31354.00 31359.00
31362.00 31365.00 31370.00
31373.00 31376.00 31379.00
31380.00 31381.00 31384.00
31391.00 31398.00 31399.00
31400.00 31401.00 31404.00
31405.00 31408.00 31411.00
31414.00 31415.00 31420.00
31423.00 31428.00 31431.00
31432.00 31435.00 31438.00
31439.00 31444.00 31447.00
31450.00 31455.00 31458.00
31459.00 31462.00 31465.00
31466.00 31467.00 31474.00
31479.00 31480.00 31483.00
31484.00 31485.00 31488.00
31491.00 31496.00 31501.00
31504.00 31505.00 31506.00
31511.00 31516.00 31521.00
31524.00 31529.00 31530.00
31531.00 31534.00 31539.00
31540.00 31543.00 31544.00
31551.00 31554.00 31557.00
31558.00 31563.00 31564.00
31569.00 31570.00 31571.00
31574.00 31577.00 31584.00
31585.00 31588.00 31593.00
31594.00 31595.00 31596.00
31599.00 31600.00 31603.00
31608.00 31613.00 31620.00
31621.00 31624.00 31627.00
31634.00 31637.00 31640.00
31641.00 31642.00 31643.00
31644.00 31649.00 31652.00
31653.00 31656.00 31659.00
31662.00 31663.00 31670.00
31673.00 31674.00 31679.00
31680.00 31685.00 31688.00
31693.00 31698.00 31699.00
31700.00 31703.00 31704.00
31705.00 31708.00 31713.00
31716.00 31717.00 31722.00
31725.00 31726.00 31729.00
31732.00 31735.00 31736.00
31737.00 31742.00 31743.00
31748.00 31749.00 31754.00
31757.00 31760.00 31763.00
31764.00 31765.00 31770.00
31775.00 31776.00 31779.00
31780.00 31783.00 31786.00
31787.00 31792.00 31797.00
31800.00 31805.00 31808.00
31809.00 31812.00 31813.00
31814.00 31817.00 31820.00
31823.00 31826.00 31829.00
31832.00 31835.00 31838.00
31841.00 31844.00 31847.00
31848.00 31853.00 31856.00
31857.00 31858.00 31865.00
31868.00 31871.00 31874.00
31875.00 31876.00 31881.00
31882.00 31885.00 31886.00
31891.00 31898.00 31901.00
31902.00 31903.00 31904.00
31905.00 31908.00 31909.00
31910.00 31913.00 31918.00
31921.00 31926.00 31931.00
31932.00 31935.00 31938.00
31945.00 31946.00 31949.00
31950.00 31951.00 31954.00
31957.00 31960.00 31961.00
31964.00 31969.00 31970.00
31973.00 31978.00 31981.00
31984.00 31987.00 31988.00
31989.00 31992.00 31997.00
32000.00 32003.00 32006.00
32007.00 32008.00 32009.00
32016.00 32017.00 32022.00
32023.00 32024.00 32027.00
32036.00 32039.00 32042.00
32043.00 32044.00 32045.00
32048.00 32051.00 32054.00
32055.00 32056.00 32059.00
32064.00 32069.00 32072.00
32075.00 32078.00 32079.00
32084.00 32087.00 32092.00
32093.00 32094.00 32097.00
32100.00 32105.00 32108.00
32111.00 32112.00 32113.00
32114.00 32115.00 32120.00
32123.00 32128.00 32129.00
32132.00 32133.00 32136.00
32143.00 32144.00 32147.00
32150.00 32151.00 32156.00
32163.00 32166.00 32167.00
32168.00 32171.00 32172.00
32173.00 32178.00 32181.00
32184.00 32185.00 32190.00
32191.00 32192.00 32197.00
32200.00 32203.00 32204.00
32207.00 32212.00 32217.00
32220.00 32223.00 32224.00
32225.00 32232.00 32233.00
32234.00 32235.00 32240.00
32243.00 32246.00 32247.00
32248.00 32251.00 32252.00
32261.00 32264.00 32267.00
32268.00 32271.00 32276.00
32279.00 32280.00 32285.00
32288.00 32291.00 32292.00
32293.00 32296.00 32297.00
32300.00 32301.00 32306.00
32307.00 32312.00 32315.00
32322.00 32323.00 32324.00
32327.00 32330.00 32331.00
32336.00 32339.00 32342.00
32347.00 32350.00 32351.00
32352.00 32355.00 32356.00
32359.00 32362.00 32365.00
32366.00 32371.00 32374.00
32375.00 32378.00 32381.00
32382.00 32383.00 32384.00
32387.00 32392.00 32393.00
32396.00 32401.00 32404.00
32409.00 32410.00 32413.00
32414.00 32417.00 32418.00
32419.00 32422.00 32425.00
32430.00 32433.00 32436.00
32439.00 32440.00 32441.00
32444.00 32447.00 32450.00
32453.00 32456.00 32461.00
32462.00 32467.00 32468.00
32471.00 32472.00 32473.00
32476.00 32481.00 32482.00
32485.00 32486.00 32489.00
32490.00 32493.00 32498.00
32499.00 32502.00 32503.00
32506.00 32507.00 32510.00
32511.00 32512.00 32515.00
32518.00 32521.00 32526.00
32527.00 32530.00 32531.00
32532.00 32535.00 32536.00
32539.00 32540.00 32543.00
32544.00 32547.00 32554.00
32557.00 32562.00 32563.00
32566.00 32567.00 32568.00
32571.00 32572.00 32575.00
32578.00 32583.00 32584.00
32587.00 32588.00 32591.00
32594.00 32595.00 32596.00
32601.00 32602.00 32607.00
32610.00 32613.00 32614.00
32615.00 32618.00 32621.00
32622.00 32623.00 32626.00
32627.00 32630.00 32635.00
32636.00 32637.00 32640.00
32643.00 32644.00 32647.00
32650.00 32651.00 32652.00
32655.00 32658.00 32659.00
32660.00 32671.00 32672.00
32673.00 32674.00 32677.00
32680.00 32681.00 32684.00
32687.00 32690.00 32695.00
32696.00 32697.00 32698.00
32701.00 32702.00 32705.00
32706.00 32707.00 32716.00
32717.00 32718.00 32719.00
32722.00 32723.00 32724.00
32725.00 32726.00 32729.00
32730.00 32735.00 32744.00
32745.00 32746.00 32747.00
32748.00 32751.00 32756.00
32757.00 32758.00 32759.00
32766.00 32769.00 32770.00
32773.00 32774.00 32777.00
32778.00 32781.00 32782.00
32783.00 32786.00 32789.00
32794.00 32799.00 32800.00
32803.00 32806.00 32807.00
32810.00 32811.00 32814.00
32815.00 32818.00 32819.00
32824.00 32825.00 32826.00
32827.00 32832.00 32835.00
32838.00 32839.00 32842.00
32843.00 32846.00 32847.00
32850.00 32853.00 32856.00
32857.00 32858.00 32861.00
32866.00 32867.00 32868.00
32871.00 32874.00 32877.00
32878.00 32883.00 32886.00
32889.00 32890.00 32891.00
32894.00 32899.00 32902.00
32905.00 32906.00 32909.00
32910.00 32913.00 32914.00
32917.00 32920.00 32921.00
32922.00 32927.00 32928.00
32929.00 32932.00 32935.00
32938.00 32943.00 32946.00
32947.00 32948.00 32951.00
32952.00 32955.00 32960.00
32961.00 32962.00 32963.00
32966.00 32971.00 32974.00
32977.00 32980.00 32981.00
32984.00 32985.00 32986.00
32987.00 32990.00 32991.00
32992.00 32993.00 32996.00
33003.00 33006.00 33009.00
33010.00 33011.00 33012.00
33013.00 33016.00 33021.00
33024.00 33025.00 33030.00
33031.00 33034.00 33035.00
33038.00 33041.00 33042.00
33047.00 33048.00 33049.00
33054.00 33057.00 33058.00
33061.00 33066.00 33067.00
33068.00 33071.00 33072.00
33073.00 33076.00 33077.00
33082.00 33085.00 33088.00
33091.00 33092.00 33093.00
33094.00 33095.00 33098.00
33101.00 33106.00 33109.00
33112.00 33115.00 33118.00
33119.00 33124.00 33125.00
33126.00 33129.00 33130.00
33133.00 33136.00 33137.00
33138.00 33139.00 33144.00
33145.00 33146.00 33149.00
33152.00 33153.00 33154.00
33157.00 33158.00 33159.00
33162.00 33167.00 33168.00
33173.00 33174.00 33175.00
33176.00 33177.00 33182.00
33187.00 33188.00 33191.00
33194.00 33195.00 33196.00
33197.00 33198.00 33201.00
33204.00 33209.00 33210.00
33211.00 33214.00 33217.00
33218.00 33219.00 33220.00
33221.00 33224.00 33231.00
33232.00 33233.00 33234.00
33239.00 33240.00 33243.00
33246.00 33247.00 33248.00
33251.00 33252.00 33255.00
33258.00 33259.00 33262.00
33263.00 33268.00 33269.00
33270.00 33271.00 33274.00
33275.00 33280.00 33281.00
33284.00 33287.00 33288.00
33289.00 33292.00 33293.00
33296.00 33299.00 33300.00
33305.00 33306.00 33307.00
33318.00 33319.00 33320.00
33321.00 33322.00 33325.00
33326.00 33327.00 33328.00
33335.00 33338.00 33341.00
33342.00 33343.00 33346.00
33347.00 33348.00 33349.00
33350.00 33353.00 33354.00
33355.00 33358.00 33359.00
33360.00 33363.00 33364.00
33365.00 33372.00 33375.00
33378.00 33381.00 33384.00
33385.00 33386.00 33389.00
33390.00 33391.00 33394.00
33395.00 33400.00 33401.00
33402.00 33403.00 33408.00
33411.00 33412.00 33413.00
33416.00 33419.00 33420.00
33421.00 33424.00 33425.00
33426.00 33427.00 33430.00
33433.00 33438.00 33439.00
33442.00 33443.00 33444.00
33445.00 33452.00 33455.00
33458.00 33459.00 33460.00
33461.00 33464.00 33465.00
33466.00 33469.00 33472.00
33473.00 33476.00 33477.00
33482.00 33483.00 33484.00
33487.00 33490.00 33491.00
33494.00 33495.00 33498.00
33501.00 33504.00 33507.00
33508.00 33511.00 33512.00
33513.00 33514.00 33519.00
33522.00 33523.00 33526.00
33531.00 33532.00 33533.00
33536.00 33537.00 33538.00
33539.00 33542.00 33543.00
33548.00 33549.00 33554.00
33555.00 33558.00 33559.00
33560.00 33561.00 33564.00
33567.00 33570.00 33575.00
33578.00 33579.00 33580.00
33581.00 33584.00 33587.00
33588.00 33589.00 33590.00
33593.00 33594.00 33595.00
33598.00 33599.00 33602.00
33603.00 33604.00 33607.00
33610.00 33613.00 33616.00
33617.00 33618.00 33621.00
33622.00 33623.00 33626.00
33629.00 33630.00 33633.00
33636.00 33637.00 33638.00
33639.00 33640.00 33643.00
33644.00 33645.00 33650.00
33653.00 33656.00 33657.00
33658.00 33659.00 33660.00
33663.00 33666.00 33667.00
33668.00 33671.00 33674.00
33675.00 33676.00 33677.00
33680.00 33681.00 33682.00
33683.00 33686.00 33689.00
33690.00 33691.00 33692.00
33693.00 33696.00 33697.00
33698.00 33701.00 33704.00
33705.00 33706.00 33707.00
33708.00 33711.00 33716.00
33717.00 33720.00 33721.00
33722.00 33723.00 33728.00
33729.00 33730.00 33731.00
33732.00 33733.00 33734.00
33737.00 33740.00 33743.00
33746.00 33747.00 33750.00
33751.00 33752.00 33755.00
33756.00 33757.00 33758.00
33759.00 33762.00 33763.00
33764.00 33765.00 33766.00
33769.00 33770.00 33773.00
33776.00 33777.00 33778.00
33779.00 33780.00 33781.00
33784.00 33785.00 33786.00
33789.00 33794.00 33795.00
33798.00 33799.00 33802.00
33807.00 33808.00 33809.00
33810.00 33811.00 33812.00
33815.00 33816.00 33817.00
33818.00 33819.00 33824.00
33825.00 33826.00 33829.00
33830.00 33833.00 33834.00
33837.00 33838.00 33839.00
33842.00 33843.00 33844.00
33845.00 33848.00 33849.00
33850.00 33851.00 33854.00
33855.00 33862.00 33863.00
33864.00 33865.00 33866.00
33869.00 33870.00 33873.00
33874.00 33875.00 33878.00
33879.00 33880.00 33881.00
33884.00 33885.00 33888.00
33889.00 33892.00 33893.00
33896.00 33897.00 33898.00
33901.00 33902.00 33905.00
33908.00 33909.00 33910.00
33911.00 33912.00 33913.00
33914.00 33915.00 33920.00
33921.00 33922.00 33925.00
33930.00 33931.00 33932.00
33933.00 33934.00 33935.00
33938.00 33941.00 33942.00
33943.00 33944.00 33949.00
33950.00 33951.00 33954.00
33955.00 33956.00 33957.00
33958.00 33961.00 33962.00
33967.00 33968.00 33969.00
33970.00 33971.00 33974.00
33977.00 33978.00 33979.00
33982.00 33985.00 33988.00
33989.00 33990.00 33991.00
33992.00 33993.00 33994.00
33997.00 33998.00 34001.00
34002.00 34003.00 34006.00
34007.00 34010.00 34011.00
34014.00 34015.00 34018.00
34021.00 34022.00 34023.00
34026.00 34027.00 34028.00
34029.00 34032.00 34035.00
34036.00 34039.00 34042.00
34043.00 34044.00 34045.00
34046.00 34047.00 34050.00
34051.00 34052.00 34055.00
34058.00 34059.00 34060.00
34061.00 34064.00 34065.00
34068.00 34069.00 34070.00
34073.00 34076.00 34079.00
34080.00 34081.00 34082.00
34083.00 34088.00 34089.00
34090.00 34093.00 34094.00
34095.00 34096.00 34099.00
34100.00 34101.00 34104.00
34105.00 34106.00 34109.00
34110.00 34113.00 34114.00
34117.00 34118.00 34119.00
34120.00 34121.00 34122.00
34123.00 34124.00 34127.00
34130.00 34133.00 34136.00
34137.00 34138.00 34139.00
34140.00 34141.00 34142.00
34143.00 34146.00 34151.00
34154.00 34155.00 34156.00
34157.00 34158.00 34161.00
34162.00 34167.00 34170.00
34171.00 34172.00 34173.00
34176.00 34177.00 34178.00
34179.00 34182.00 34183.00
34184.00 34189.00 34190.00
34195.00 34196.00 34197.00
34198.00 34199.00 34200.00
34203.00 34204.00 34205.00
34208.00 34209.00 34210.00
34213.00 34216.00 34217.00
34218.00 34221.00 34224.00
34225.00 34226.00 34227.00
34228.00 34229.00 34236.00
34239.00 34240.00 34241.00
34242.00 34243.00 34244.00
34247.00 34250.00 34251.00
34254.00 34255.00 34256.00
34257.00 34258.00 34261.00
34262.00 34263.00 34266.00
34269.00 34270.00 34271.00
34272.00 34273.00 34274.00
34277.00 34280.00 34283.00
34284.00 34285.00 34286.00
34287.00 34290.00 34293.00
34294.00 34297.00 34298.00
34299.00 34300.00 34301.00
34304.00 34305.00 34308.00
34309.00 34312.00 34313.00
34316.00 34319.00 34320.00
34323.00 34324.00 34327.00
34328.00 34329.00 34330.00
34331.00 34334.00 34335.00
34338.00 34341.00 34344.00
34345.00 34346.00 34347.00
34350.00 34351.00 34352.00
34353.00 34354.00 34355.00
34356.00 34359.00 34360.00
34363.00 34366.00 34369.00
34370.00 34371.00 34374.00
34375.00 34376.00 34379.00
34380.00 34383.00 34384.00
34387.00 34388.00 34389.00
34392.00 34393.00 34396.00
34397.00 34398.00 34399.00
34400.00 34403.00 34406.00
34407.00 34408.00 34409.00
34414.00 34415.00 34416.00
34417.00 34420.00 34423.00
34424.00 34425.00 34426.00
34431.00 34434.00 34435.00
34436.00 34437.00 34440.00
34441.00 34442.00 34445.00
34446.00 34447.00 34448.00
34449.00 34450.00 34455.00
34456.00 34457.00 34460.00
34461.00 34462.00 34465.00
34468.00 34469.00 34472.00
34473.00 34474.00 34477.00
34478.00 34479.00 34480.00
34483.00 34488.00 34489.00
34490.00 34491.00 34494.00
34495.00 34496.00 34499.00
34504.00 34505.00 34506.00
34507.00 34510.00 34511.00
34512.00 34513.00 34514.00
34515.00 34516.00 34517.00
34520.00 34521.00 34524.00
34525.00 34528.00 34529.00
34532.00 34533.00 34534.00
34535.00 34538.00 34539.00
34540.00 34541.00 34544.00
34547.00 34550.00 34551.00
34556.00 34557.00 34558.00
34559.00 34560.00 34561.00
34564.00 34567.00 34568.00
34571.00 34572.00 34575.00
34576.00 34579.00 34580.00
34581.00 34582.00 34583.00
34586.00 34589.00 34590.00
34591.00 34594.00 34595.00
34596.00 34599.00 34600.00
34601.00 34604.00 34605.00
34606.00 34607.00 34612.00
34617.00 34618.00 34619.00
34620.00 34621.00 34622.00
34623.00 34624.00 34625.00
34626.00 34627.00 34628.00
34633.00 34636.00 34639.00
34640.00 34641.00 34644.00
34645.00 34646.00 34647.00
34648.00 34649.00 34654.00
34657.00 34658.00 34659.00
34662.00 34663.00 34666.00
34667.00 34670.00 34671.00
34672.00 34675.00 34676.00
34681.00 34682.00 34683.00
34686.00 34687.00 34688.00
34689.00 34690.00 34691.00
34694.00 34695.00 34698.00
34699.00 34702.00 34703.00
34704.00 34707.00 34710.00
34711.00 34712.00 34713.00
34714.00 34717.00 34718.00
34719.00 34722.00 34723.00
34726.00 34727.00 34730.00
34733.00 34734.00 34735.00
34736.00 34737.00 34738.00
34739.00 34742.00 34745.00
34748.00 34749.00 34750.00
34753.00 34756.00 34759.00
34760.00 34761.00 34762.00
34763.00 34764.00 34765.00
34766.00 34769.00 34772.00
34773.00 34774.00 34775.00
34776.00 34777.00 34780.00
34781.00 34782.00 34783.00
34784.00 34787.00 34790.00
34791.00 34792.00 34793.00
34796.00 34797.00 34798.00
34799.00 34800.00 34803.00
34804.00 34807.00 34810.00
34811.00 34812.00 34813.00
34816.00 34819.00 34820.00
34821.00 34822.00 34823.00
34824.00 34827.00 34828.00
34831.00 34832.00 34833.00
34834.00 34837.00 34840.00
34841.00 34842.00 34843.00
34844.00 34845.00 34846.00
34847.00 34848.00 34849.00
34850.00 34851.00 34856.00
34857.00 34860.00 34861.00
34862.00 34863.00 34864.00
34865.00 34866.00 34867.00
34868.00 34873.00 34876.00
34877.00 34880.00 34881.00
34884.00 34885.00 34886.00
34889.00 34890.00 34891.00
34892.00 34893.00 34894.00
34895.00 34896.00 34897.00
34900.00 34903.00 34904.00
34907.00 34908.00 34909.00
34912.00 34915.00 34916.00
34917.00 34918.00 34919.00
34922.00 34923.00 34924.00
34927.00 34928.00 34929.00
34930.00 34931.00 34934.00
34935.00 34936.00 34937.00
34940.00 34941.00 34942.00
34943.00 34946.00 34947.00
34950.00 34951.00 34954.00
34955.00 34956.00 34957.00
34958.00 34959.00 34960.00
34961.00 34962.00 34963.00
34964.00 34967.00 34972.00
34975.00 34976.00 34977.00
34978.00 34979.00 34980.00
34983.00 34984.00 34987.00
34988.00 34989.00 34992.00
34995.00 34998.00 34999.00
35000.00 35001.00 35002.00
35003.00 35004.00 35005.00
35006.00 35007.00 35008.00
35011.00 35012.00 35015.00
35016.00 35019.00 35020.00
35021.00 35022.00 35023.00
35024.00 35025.00 35026.00
35029.00 35030.00 35031.00
35036.00 35037.00 35038.00
35039.00 35040.00 35043.00
35046.00 35047.00 35048.00
35049.00 35052.00 35053.00
35054.00 35055.00 35056.00
35057.00 35058.00 35061.00
35064.00 35065.00 35068.00
35069.00 35074.00 35075.00
35076.00 35077.00 35078.00
35079.00 35080.00 35083.00
35084.00 35087.00 35090.00
35091.00 35092.00 35093.00
35096.00 35097.00 35098.00
35099.00 35100.00 35101.00
35102.00 35103.00 35104.00
35105.00 35106.00 35107.00
35108.00 35111.00 35116.00
35117.00 35122.00 35125.00
35126.00 35127.00 35128.00
35129.00 35130.00 35131.00
35132.00 35133.00 35134.00
35137.00 35138.00 35141.00
35142.00 35145.00 35146.00
35147.00 35148.00 35149.00
35150.00 35151.00 35152.00
35153.00 35154.00 35159.00
35160.00 35163.00 35164.00
35165.00 35166.00 35167.00
35168.00 35171.00 35172.00
35173.00 35176.00 35179.00
35180.00 35181.00 35182.00
35185.00 35186.00 35187.00
35188.00 35189.00 35190.00
35193.00 35196.00 35197.00
35198.00 35199.00 35200.00
35201.00 35204.00 35205.00
35206.00 35209.00 35212.00
35213.00 35214.00 35217.00
35218.00 35219.00 35222.00
35223.00 35224.00 35225.00
35228.00 35229.00 35230.00
35233.00 35234.00 35235.00
35238.00 35239.00 35240.00
35243.00 35244.00 35245.00
35246.00 35247.00 35248.00
35249.00 35250.00 35255.00
35258.00 35259.00 35260.00
35261.00 35264.00 35265.00
35266.00 35269.00 35270.00
35273.00 35274.00 35275.00
35276.00 35277.00 35280.00
35283.00 35284.00 35287.00
35288.00 35289.00 35290.00
35291.00 35292.00 35295.00
35296.00 35299.00 35300.00
35301.00 35302.00 35303.00
35304.00 35307.00 35308.00
35311.00 35312.00 35313.00
35314.00 35315.00 35316.00
35317.00 35320.00 35323.00
35324.00 35327.00 35328.00
35329.00 35330.00 35333.00
35334.00 35335.00 35336.00
35339.00 35340.00 35343.00
35346.00 35347.00 35348.00
35349.00 35350.00 35351.00
35352.00 35355.00 35356.00
35359.00 35362.00 35363.00
35364.00 35365.00 35366.00
35367.00 35370.00 35371.00
35372.00 35373.00 35374.00
35379.00 35380.00 35381.00
35382.00 35385.00 35386.00
35387.00 35388.00 35389.00
35394.00 35395.00 35398.00
35399.00 35400.00 35401.00
35402.00 35403.00 35404.00
35405.00 35406.00 35407.00
35408.00 35411.00 35412.00
35415.00 35418.00 35419.00
35420.00 35423.00 35426.00
35427.00 35428.00 35429.00
35432.00 35433.00 35434.00
35435.00 35436.00 35437.00
35440.00 35441.00 35442.00
35443.00 35444.00 35447.00
35448.00 35451.00 35452.00
35453.00 35454.00 35455.00
35456.00 35457.00 35458.00
35461.00 35464.00 35467.00
35468.00 35469.00 35472.00
